"model","scenario","ensemble","year","variable","value"
"ACCESS-CM2","ssp126","r1i1p1f1",1959,"land_tas",0.314840588235256
"ACCESS-CM2","ssp126","r1i1p1f1",1960,"global_tas",0.276561597008254
"ACCESS-CM2","ssp126","r1i1p1f1",1960,"sst",0.21164463235294
"ACCESS-CM2","ssp126","r1i1p1f1",1960,"land_tas",0.283310588235281
"ACCESS-CM2","ssp126","r1i1p1f1",1961,"global_tas",0.233157052360809
"ACCESS-CM2","ssp126","r1i1p1f1",1961,"sst",0.195337965686275
"ACCESS-CM2","ssp126","r1i1p1f1",1961,"land_tas",0.224570588235281
"ACCESS-CM2","ssp126","r1i1p1f1",1962,"global_tas",0.15604090464933
"ACCESS-CM2","ssp126","r1i1p1f1",1962,"sst",0.100682715686276
"ACCESS-CM2","ssp126","r1i1p1f1",1962,"land_tas",0.186780588235251
"ACCESS-CM2","ssp126","r1i1p1f1",1963,"global_tas",-0.0489998163484415
"ACCESS-CM2","ssp126","r1i1p1f1",1963,"sst",-0.0102748676470588
"ACCESS-CM2","ssp126","r1i1p1f1",1963,"land_tas",-0.22922941176472
"ACCESS-CM2","ssp126","r1i1p1f1",1964,"global_tas",-0.125973839838082
"ACCESS-CM2","ssp126","r1i1p1f1",1964,"sst",-0.065999950980391
"ACCESS-CM2","ssp126","r1i1p1f1",1964,"land_tas",-0.273419411764735
"ACCESS-CM2","ssp126","r1i1p1f1",1965,"global_tas",-0.132076375953716
"ACCESS-CM2","ssp126","r1i1p1f1",1965,"sst",-0.077377284313726
"ACCESS-CM2","ssp126","r1i1p1f1",1965,"land_tas",-0.365919411764708
"ACCESS-CM2","ssp126","r1i1p1f1",1966,"global_tas",-0.143998584600979
"ACCESS-CM2","ssp126","r1i1p1f1",1966,"sst",-0.0155657009803923
"ACCESS-CM2","ssp126","r1i1p1f1",1966,"land_tas",-0.461559411764711
"ACCESS-CM2","ssp126","r1i1p1f1",1967,"global_tas",-0.0586609899328323
"ACCESS-CM2","ssp126","r1i1p1f1",1967,"sst",-0.00103261764705913
"ACCESS-CM2","ssp126","r1i1p1f1",1967,"land_tas",-0.293679411764742
"ACCESS-CM2","ssp126","r1i1p1f1",1968,"global_tas",0.115900114824228
"ACCESS-CM2","ssp126","r1i1p1f1",1968,"sst",0.130065382352942
"ACCESS-CM2","ssp126","r1i1p1f1",1968,"land_tas",-0.0212194117647186
"ACCESS-CM2","ssp126","r1i1p1f1",1969,"global_tas",0.118356647273004
"ACCESS-CM2","ssp126","r1i1p1f1",1969,"sst",0.101313715686274
"ACCESS-CM2","ssp126","r1i1p1f1",1969,"land_tas",0.0100905882352436
"ACCESS-CM2","ssp126","r1i1p1f1",1970,"global_tas",0.053584805735909
"ACCESS-CM2","ssp126","r1i1p1f1",1970,"sst",0.0642661323529411
"ACCESS-CM2","ssp126","r1i1p1f1",1970,"land_tas",-0.0693794117647144
"ACCESS-CM2","ssp126","r1i1p1f1",1971,"global_tas",0.0218622875120218
"ACCESS-CM2","ssp126","r1i1p1f1",1971,"sst",0.00866038235294307
"ACCESS-CM2","ssp126","r1i1p1f1",1971,"land_tas",-0.043659411764736
"ACCESS-CM2","ssp126","r1i1p1f1",1972,"global_tas",0.116520076337622
"ACCESS-CM2","ssp126","r1i1p1f1",1972,"sst",0.132492799019609
"ACCESS-CM2","ssp126","r1i1p1f1",1972,"land_tas",0.00881058823529202
"ACCESS-CM2","ssp126","r1i1p1f1",1973,"global_tas",0.253609655923924
"ACCESS-CM2","ssp126","r1i1p1f1",1973,"sst",0.213102465686273
"ACCESS-CM2","ssp126","r1i1p1f1",1973,"land_tas",0.247610588235261
"ACCESS-CM2","ssp126","r1i1p1f1",1974,"global_tas",0.06213479060591
"ACCESS-CM2","ssp126","r1i1p1f1",1974,"sst",0.0885782156862761
"ACCESS-CM2","ssp126","r1i1p1f1",1974,"land_tas",-0.187659411764741
"ACCESS-CM2","ssp126","r1i1p1f1",1975,"global_tas",0.0456554559673918
"ACCESS-CM2","ssp126","r1i1p1f1",1975,"sst",0.0967536323529396
"ACCESS-CM2","ssp126","r1i1p1f1",1975,"land_tas",-0.26737941176475
"ACCESS-CM2","ssp126","r1i1p1f1",1976,"global_tas",0.138603240185489
"ACCESS-CM2","ssp126","r1i1p1f1",1976,"sst",0.0824392990196082
"ACCESS-CM2","ssp126","r1i1p1f1",1976,"land_tas",0.0465405882352457
"ACCESS-CM2","ssp126","r1i1p1f1",1977,"global_tas",0.154330461922314
"ACCESS-CM2","ssp126","r1i1p1f1",1977,"sst",0.0922289656862746
"ACCESS-CM2","ssp126","r1i1p1f1",1977,"land_tas",0.164660588235279
"ACCESS-CM2","ssp126","r1i1p1f1",1978,"global_tas",0.145704557664089
"ACCESS-CM2","ssp126","r1i1p1f1",1978,"sst",0.113560049019608
"ACCESS-CM2","ssp126","r1i1p1f1",1978,"land_tas",0.0610405882352438
"ACCESS-CM2","ssp126","r1i1p1f1",1979,"global_tas",0.285867705253565
"ACCESS-CM2","ssp126","r1i1p1f1",1979,"sst",0.193440799019609
"ACCESS-CM2","ssp126","r1i1p1f1",1979,"land_tas",0.311340588235282
"ACCESS-CM2","ssp126","r1i1p1f1",1980,"global_tas",0.143030593781987
"ACCESS-CM2","ssp126","r1i1p1f1",1980,"sst",0.12881238235294
"ACCESS-CM2","ssp126","r1i1p1f1",1980,"land_tas",0.151900588235264
"ACCESS-CM2","ssp126","r1i1p1f1",1981,"global_tas",0.212801836128392
"ACCESS-CM2","ssp126","r1i1p1f1",1981,"sst",0.207231465686274
"ACCESS-CM2","ssp126","r1i1p1f1",1981,"land_tas",0.12407058823527
"ACCESS-CM2","ssp126","r1i1p1f1",1982,"global_tas",0.164747288240847
"ACCESS-CM2","ssp126","r1i1p1f1",1982,"sst",0.136517465686275
"ACCESS-CM2","ssp126","r1i1p1f1",1982,"land_tas",-0.0564994117647188
"ACCESS-CM2","ssp126","r1i1p1f1",1983,"global_tas",0.0791322483074737
"ACCESS-CM2","ssp126","r1i1p1f1",1983,"sst",0.133326132352941
"ACCESS-CM2","ssp126","r1i1p1f1",1983,"land_tas",-0.154459411764719
"ACCESS-CM2","ssp126","r1i1p1f1",1984,"global_tas",0.206614091297183
"ACCESS-CM2","ssp126","r1i1p1f1",1984,"sst",0.142500632352942
"ACCESS-CM2","ssp126","r1i1p1f1",1984,"land_tas",0.289140588235284
"ACCESS-CM2","ssp126","r1i1p1f1",1985,"global_tas",0.304207430295605
"ACCESS-CM2","ssp126","r1i1p1f1",1985,"sst",0.234447215686274
"ACCESS-CM2","ssp126","r1i1p1f1",1985,"land_tas",0.307880588235264
"ACCESS-CM2","ssp126","r1i1p1f1",1986,"global_tas",0.429129124581436
"ACCESS-CM2","ssp126","r1i1p1f1",1986,"sst",0.29937338235294
"ACCESS-CM2","ssp126","r1i1p1f1",1986,"land_tas",0.522360588235244
"ACCESS-CM2","ssp126","r1i1p1f1",1987,"global_tas",0.160850001311815
"ACCESS-CM2","ssp126","r1i1p1f1",1987,"sst",0.160543382352941
"ACCESS-CM2","ssp126","r1i1p1f1",1987,"land_tas",-0.0079794117647225
"ACCESS-CM2","ssp126","r1i1p1f1",1988,"global_tas",0.165170099384341
"ACCESS-CM2","ssp126","r1i1p1f1",1988,"sst",0.14833963235294
"ACCESS-CM2","ssp126","r1i1p1f1",1988,"land_tas",0.120410588235245
"ACCESS-CM2","ssp126","r1i1p1f1",1989,"global_tas",0.331733900559072
"ACCESS-CM2","ssp126","r1i1p1f1",1989,"sst",0.283425799019607
"ACCESS-CM2","ssp126","r1i1p1f1",1989,"land_tas",0.249280588235251
"ACCESS-CM2","ssp126","r1i1p1f1",1990,"global_tas",0.433727219145737
"ACCESS-CM2","ssp126","r1i1p1f1",1990,"sst",0.368162632352942
"ACCESS-CM2","ssp126","r1i1p1f1",1990,"land_tas",0.537860588235276
"ACCESS-CM2","ssp126","r1i1p1f1",1991,"global_tas",0.370962378595038
"ACCESS-CM2","ssp126","r1i1p1f1",1991,"sst",0.291753215686274
"ACCESS-CM2","ssp126","r1i1p1f1",1991,"land_tas",0.417190588235258
"ACCESS-CM2","ssp126","r1i1p1f1",1992,"global_tas",-0.00739362916220898
"ACCESS-CM2","ssp126","r1i1p1f1",1992,"sst",0.0185120490196093
"ACCESS-CM2","ssp126","r1i1p1f1",1992,"land_tas",-0.223739411764711
"ACCESS-CM2","ssp126","r1i1p1f1",1993,"global_tas",0.105032569401999
"ACCESS-CM2","ssp126","r1i1p1f1",1993,"sst",0.146084465686276
"ACCESS-CM2","ssp126","r1i1p1f1",1993,"land_tas",-0.0438094117647552
"ACCESS-CM2","ssp126","r1i1p1f1",1994,"global_tas",0.238543984555577
"ACCESS-CM2","ssp126","r1i1p1f1",1994,"sst",0.141779215686274
"ACCESS-CM2","ssp126","r1i1p1f1",1994,"land_tas",0.327440588235277
"ACCESS-CM2","ssp126","r1i1p1f1",1995,"global_tas",0.278794965113093
"ACCESS-CM2","ssp126","r1i1p1f1",1995,"sst",0.188843049019607
"ACCESS-CM2","ssp126","r1i1p1f1",1995,"land_tas",0.213180588235275
"ACCESS-CM2","ssp126","r1i1p1f1",1996,"global_tas",0.462721363816854
"ACCESS-CM2","ssp126","r1i1p1f1",1996,"sst",0.308006549019609
"ACCESS-CM2","ssp126","r1i1p1f1",1996,"land_tas",0.44394058823525
"ACCESS-CM2","ssp126","r1i1p1f1",1997,"global_tas",0.32732079912796
"ACCESS-CM2","ssp126","r1i1p1f1",1997,"sst",0.194058465686276
"ACCESS-CM2","ssp126","r1i1p1f1",1997,"land_tas",0.33180058823524
"ACCESS-CM2","ssp126","r1i1p1f1",1998,"global_tas",0.385038613076404
"ACCESS-CM2","ssp126","r1i1p1f1",1998,"sst",0.22211913235294
"ACCESS-CM2","ssp126","r1i1p1f1",1998,"land_tas",0.521960588235288
"ACCESS-CM2","ssp126","r1i1p1f1",1999,"global_tas",0.497742838568058
"ACCESS-CM2","ssp126","r1i1p1f1",1999,"sst",0.348913799019609
"ACCESS-CM2","ssp126","r1i1p1f1",1999,"land_tas",0.596510588235276
"ACCESS-CM2","ssp126","r1i1p1f1",2000,"global_tas",0.653334474060898
"ACCESS-CM2","ssp126","r1i1p1f1",2000,"sst",0.417771799019608
"ACCESS-CM2","ssp126","r1i1p1f1",2000,"land_tas",0.85771058823525
"ACCESS-CM2","ssp126","r1i1p1f1",2001,"global_tas",0.540303379394572
"ACCESS-CM2","ssp126","r1i1p1f1",2001,"sst",0.372759465686276
"ACCESS-CM2","ssp126","r1i1p1f1",2001,"land_tas",0.621840588235273
"ACCESS-CM2","ssp126","r1i1p1f1",2002,"global_tas",0.531398632581215
"ACCESS-CM2","ssp126","r1i1p1f1",2002,"sst",0.35637263235294
"ACCESS-CM2","ssp126","r1i1p1f1",2002,"land_tas",0.578080588235252
"ACCESS-CM2","ssp126","r1i1p1f1",2003,"global_tas",0.707889497124938
"ACCESS-CM2","ssp126","r1i1p1f1",2003,"sst",0.46550438235294
"ACCESS-CM2","ssp126","r1i1p1f1",2003,"land_tas",0.967610588235289
"ACCESS-CM2","ssp126","r1i1p1f1",2004,"global_tas",0.549569940197443
"ACCESS-CM2","ssp126","r1i1p1f1",2004,"sst",0.415301882352942
"ACCESS-CM2","ssp126","r1i1p1f1",2004,"land_tas",0.648700588235272
"ACCESS-CM2","ssp126","r1i1p1f1",2005,"global_tas",0.638800308852069
"ACCESS-CM2","ssp126","r1i1p1f1",2005,"sst",0.441877882352941
"ACCESS-CM2","ssp126","r1i1p1f1",2005,"land_tas",0.825210588235279
"ACCESS-CM2","ssp126","r1i1p1f1",2006,"global_tas",0.644678195225993
"ACCESS-CM2","ssp126","r1i1p1f1",2006,"sst",0.421014549019606
"ACCESS-CM2","ssp126","r1i1p1f1",2006,"land_tas",0.920060588235287
"ACCESS-CM2","ssp126","r1i1p1f1",2007,"global_tas",0.489362186858671
"ACCESS-CM2","ssp126","r1i1p1f1",2007,"sst",0.329965049019609
"ACCESS-CM2","ssp126","r1i1p1f1",2007,"land_tas",0.516620588235241
"ACCESS-CM2","ssp126","r1i1p1f1",2008,"global_tas",0.656622367521493
"ACCESS-CM2","ssp126","r1i1p1f1",2008,"sst",0.394049215686273
"ACCESS-CM2","ssp126","r1i1p1f1",2008,"land_tas",0.812060588235283
"ACCESS-CM2","ssp126","r1i1p1f1",2009,"global_tas",0.59039428875758
"ACCESS-CM2","ssp126","r1i1p1f1",2009,"sst",0.40178879901961
"ACCESS-CM2","ssp126","r1i1p1f1",2009,"land_tas",0.726820588235285
"ACCESS-CM2","ssp126","r1i1p1f1",2010,"global_tas",0.771244430864215
"ACCESS-CM2","ssp126","r1i1p1f1",2010,"sst",0.552268799019608
"ACCESS-CM2","ssp126","r1i1p1f1",2010,"land_tas",1.03237058823527
"ACCESS-CM2","ssp126","r1i1p1f1",2011,"global_tas",0.892392994283796
"ACCESS-CM2","ssp126","r1i1p1f1",2011,"sst",0.591211132352942
"ACCESS-CM2","ssp126","r1i1p1f1",2011,"land_tas",1.21449058823526
"ACCESS-CM2","ssp126","r1i1p1f1",2012,"global_tas",1.02809926773426
"ACCESS-CM2","ssp126","r1i1p1f1",2012,"sst",0.636739632352942
"ACCESS-CM2","ssp126","r1i1p1f1",2012,"land_tas",1.46446058823528
"ACCESS-CM2","ssp126","r1i1p1f1",2013,"global_tas",0.744527753874138
"ACCESS-CM2","ssp126","r1i1p1f1",2013,"sst",0.486292882352942
"ACCESS-CM2","ssp126","r1i1p1f1",2013,"land_tas",0.818840588235275
"ACCESS-CM2","ssp126","r1i1p1f1",2014,"global_tas",0.963987807253034
"ACCESS-CM2","ssp126","r1i1p1f1",2014,"sst",0.628478299019609
"ACCESS-CM2","ssp126","r1i1p1f1",2014,"land_tas",1.18489058823525
"ACCESS-CM2","ssp245","r1i1p1f1",1850,"global_tas",0.102620654881378
"ACCESS-CM2","ssp245","r1i1p1f1",1850,"sst",0.037354299019608
"ACCESS-CM2","ssp245","r1i1p1f1",1850,"land_tas",0.148940588235291
"ACCESS-CM2","ssp245","r1i1p1f1",1851,"global_tas",0.112111532363656
"ACCESS-CM2","ssp245","r1i1p1f1",1851,"sst",0.0574667156862746
"ACCESS-CM2","ssp245","r1i1p1f1",1851,"land_tas",0.0776405882352833
"ACCESS-CM2","ssp245","r1i1p1f1",1852,"global_tas",0.2696691706754
"ACCESS-CM2","ssp245","r1i1p1f1",1852,"sst",0.220775465686273
"ACCESS-CM2","ssp245","r1i1p1f1",1852,"land_tas",0.331680588235258
"ACCESS-CM2","ssp245","r1i1p1f1",1853,"global_tas",0.16607476237067
"ACCESS-CM2","ssp245","r1i1p1f1",1853,"sst",0.166109882352942
"ACCESS-CM2","ssp245","r1i1p1f1",1853,"land_tas",0.19167058823524
"ACCESS-CM2","ssp245","r1i1p1f1",1854,"global_tas",0.236285642056487
"ACCESS-CM2","ssp245","r1i1p1f1",1854,"sst",0.158864799019607
"ACCESS-CM2","ssp245","r1i1p1f1",1854,"land_tas",0.478290588235268
"ACCESS-CM2","ssp245","r1i1p1f1",1855,"global_tas",0.00736049762656421
"ACCESS-CM2","ssp245","r1i1p1f1",1855,"sst",-0.00259136764706003
"ACCESS-CM2","ssp245","r1i1p1f1",1855,"land_tas",0.00829058823524065
"ACCESS-CM2","ssp245","r1i1p1f1",1856,"global_tas",0.0363746799132514
"ACCESS-CM2","ssp245","r1i1p1f1",1856,"sst",0.0441768823529395
"ACCESS-CM2","ssp245","r1i1p1f1",1856,"land_tas",0.0504405882352899
"ACCESS-CM2","ssp245","r1i1p1f1",1857,"global_tas",0.0966039004744061
"ACCESS-CM2","ssp245","r1i1p1f1",1857,"sst",0.0843462156862743
"ACCESS-CM2","ssp245","r1i1p1f1",1857,"land_tas",0.166580588235263
"ACCESS-CM2","ssp245","r1i1p1f1",1858,"global_tas",0.0130444633165325
"ACCESS-CM2","ssp245","r1i1p1f1",1858,"sst",0.0311339656862729
"ACCESS-CM2","ssp245","r1i1p1f1",1858,"land_tas",0.0394805882352784
"ACCESS-CM2","ssp245","r1i1p1f1",1859,"global_tas",0.124415526981807
"ACCESS-CM2","ssp245","r1i1p1f1",1859,"sst",0.103274465686276
"ACCESS-CM2","ssp245","r1i1p1f1",1859,"land_tas",0.159290588235251
"ACCESS-CM2","ssp245","r1i1p1f1",1860,"global_tas",0.0916521340100189
"ACCESS-CM2","ssp245","r1i1p1f1",1860,"sst",0.0274187156862739
"ACCESS-CM2","ssp245","r1i1p1f1",1860,"land_tas",0.240800588235288
"ACCESS-CM2","ssp245","r1i1p1f1",1861,"global_tas",-0.0288388549693082
"ACCESS-CM2","ssp245","r1i1p1f1",1861,"sst",-0.0132194509803936
"ACCESS-CM2","ssp245","r1i1p1f1",1861,"land_tas",-0.0111194117647528
"ACCESS-CM2","ssp245","r1i1p1f1",1862,"global_tas",-0.0417196394130315
"ACCESS-CM2","ssp245","r1i1p1f1",1862,"sst",-0.047186700980394
"ACCESS-CM2","ssp245","r1i1p1f1",1862,"land_tas",-0.0741394117647474
"ACCESS-CM2","ssp245","r1i1p1f1",1863,"global_tas",-0.129607137079347
"ACCESS-CM2","ssp245","r1i1p1f1",1863,"sst",-0.083491950980392
"ACCESS-CM2","ssp245","r1i1p1f1",1863,"land_tas",-0.111739411764745
"ACCESS-CM2","ssp245","r1i1p1f1",1864,"global_tas",-0.0207236060999207
"ACCESS-CM2","ssp245","r1i1p1f1",1864,"sst",-0.047567034313726
"ACCESS-CM2","ssp245","r1i1p1f1",1864,"land_tas",0.12819058823527
"ACCESS-CM2","ssp245","r1i1p1f1",1865,"global_tas",-0.0861973141755925
"ACCESS-CM2","ssp245","r1i1p1f1",1865,"sst",-0.09704786764706
"ACCESS-CM2","ssp245","r1i1p1f1",1865,"land_tas",-0.00745941176472797
"ACCESS-CM2","ssp245","r1i1p1f1",1866,"global_tas",-0.0627852644861377
"ACCESS-CM2","ssp245","r1i1p1f1",1866,"sst",-0.033991284313725
"ACCESS-CM2","ssp245","r1i1p1f1",1866,"land_tas",-0.0970594117647465
"ACCESS-CM2","ssp245","r1i1p1f1",1867,"global_tas",0.0383583646693069
"ACCESS-CM2","ssp245","r1i1p1f1",1867,"sst",-0.034621700980391
"ACCESS-CM2","ssp245","r1i1p1f1",1867,"land_tas",0.110920588235274
"ACCESS-CM2","ssp245","r1i1p1f1",1868,"global_tas",-0.10724801238598
"ACCESS-CM2","ssp245","r1i1p1f1",1868,"sst",-0.131518784313727
"ACCESS-CM2","ssp245","r1i1p1f1",1868,"land_tas",-0.155759411764734
"ACCESS-CM2","ssp245","r1i1p1f1",1869,"global_tas",-0.0502024304905717
"ACCESS-CM2","ssp245","r1i1p1f1",1869,"sst",-0.071235284313726
"ACCESS-CM2","ssp245","r1i1p1f1",1869,"land_tas",-0.031359411764754
"ACCESS-CM2","ssp245","r1i1p1f1",1870,"global_tas",0.0145239788550953
"ACCESS-CM2","ssp245","r1i1p1f1",1870,"sst",0.0270052156862734
"ACCESS-CM2","ssp245","r1i1p1f1",1870,"land_tas",-0.0029594117647207
"ACCESS-CM2","ssp245","r1i1p1f1",1871,"global_tas",0.0654912586679757
"ACCESS-CM2","ssp245","r1i1p1f1",1871,"sst",0.0703025490196084
"ACCESS-CM2","ssp245","r1i1p1f1",1871,"land_tas",0.00478058823529182
"ACCESS-CM2","ssp245","r1i1p1f1",1872,"global_tas",0.189934068476077
"ACCESS-CM2","ssp245","r1i1p1f1",1872,"sst",0.11822513235294
"ACCESS-CM2","ssp245","r1i1p1f1",1872,"land_tas",0.411360588235254
"ACCESS-CM2","ssp245","r1i1p1f1",1873,"global_tas",-0.091767482970738
"ACCESS-CM2","ssp245","r1i1p1f1",1873,"sst",-0.027563617647058
"ACCESS-CM2","ssp245","r1i1p1f1",1873,"land_tas",-0.0853094117647402
"ACCESS-CM2","ssp245","r1i1p1f1",1874,"global_tas",0.10273227293726
"ACCESS-CM2","ssp245","r1i1p1f1",1874,"sst",0.00895129901960708
"ACCESS-CM2","ssp245","r1i1p1f1",1874,"land_tas",0.20224058823527
"ACCESS-CM2","ssp245","r1i1p1f1",1875,"global_tas",0.0594650321503991
"ACCESS-CM2","ssp245","r1i1p1f1",1875,"sst",0.0103228823529415
"ACCESS-CM2","ssp245","r1i1p1f1",1875,"land_tas",0.0206405882352669
"ACCESS-CM2","ssp245","r1i1p1f1",1876,"global_tas",0.0131591455111106
"ACCESS-CM2","ssp245","r1i1p1f1",1876,"sst",0.00714104901960877
"ACCESS-CM2","ssp245","r1i1p1f1",1876,"land_tas",-0.0336594117647451
"ACCESS-CM2","ssp245","r1i1p1f1",1877,"global_tas",0.115523088004977
"ACCESS-CM2","ssp245","r1i1p1f1",1877,"sst",0.0529007156862741
"ACCESS-CM2","ssp245","r1i1p1f1",1877,"land_tas",0.159840588235284
"ACCESS-CM2","ssp245","r1i1p1f1",1878,"global_tas",0.0605848266517341
"ACCESS-CM2","ssp245","r1i1p1f1",1878,"sst",0.065498965686274
"ACCESS-CM2","ssp245","r1i1p1f1",1878,"land_tas",0.0165005882352602
"ACCESS-CM2","ssp245","r1i1p1f1",1879,"global_tas",0.0174811706830269
"ACCESS-CM2","ssp245","r1i1p1f1",1879,"sst",0.0580875490196072
"ACCESS-CM2","ssp245","r1i1p1f1",1879,"land_tas",-0.0188994117647212
"ACCESS-CM2","ssp245","r1i1p1f1",1880,"global_tas",-0.0320391353238847
"ACCESS-CM2","ssp245","r1i1p1f1",1880,"sst",-0.041055117647058
"ACCESS-CM2","ssp245","r1i1p1f1",1880,"land_tas",0.0138405882352686
"ACCESS-CM2","ssp245","r1i1p1f1",1881,"global_tas",0.0161196460715587
"ACCESS-CM2","ssp245","r1i1p1f1",1881,"sst",0.0168535490196079
"ACCESS-CM2","ssp245","r1i1p1f1",1881,"land_tas",-0.0928194117647081
"ACCESS-CM2","ssp245","r1i1p1f1",1882,"global_tas",0.0635685500883483
"ACCESS-CM2","ssp245","r1i1p1f1",1882,"sst",0.073318382352941
"ACCESS-CM2","ssp245","r1i1p1f1",1882,"land_tas",-0.0227594117647527
"ACCESS-CM2","ssp245","r1i1p1f1",1883,"global_tas",-0.0293031035384956
"ACCESS-CM2","ssp245","r1i1p1f1",1883,"sst",0.015384715686274
"ACCESS-CM2","ssp245","r1i1p1f1",1883,"land_tas",-0.065289411764752
"ACCESS-CM2","ssp245","r1i1p1f1",1884,"global_tas",-0.389370706081138
"ACCESS-CM2","ssp245","r1i1p1f1",1884,"sst",-0.244955284313725
"ACCESS-CM2","ssp245","r1i1p1f1",1884,"land_tas",-0.550979411764729
"ACCESS-CM2","ssp245","r1i1p1f1",1885,"global_tas",-0.327077106874071
"ACCESS-CM2","ssp245","r1i1p1f1",1885,"sst",-0.204346617647058
"ACCESS-CM2","ssp245","r1i1p1f1",1885,"land_tas",-0.425089411764759
"ACCESS-CM2","ssp245","r1i1p1f1",1886,"global_tas",-0.320743181251828
"ACCESS-CM2","ssp245","r1i1p1f1",1886,"sst",-0.210625450980391
"ACCESS-CM2","ssp245","r1i1p1f1",1886,"land_tas",-0.413309411764715
"ACCESS-CM2","ssp245","r1i1p1f1",1887,"global_tas",-0.165560774698122
"ACCESS-CM2","ssp245","r1i1p1f1",1887,"sst",-0.104530784313724
"ACCESS-CM2","ssp245","r1i1p1f1",1887,"land_tas",-0.158739411764714
"ACCESS-CM2","ssp245","r1i1p1f1",1888,"global_tas",-0.149134433922598
"ACCESS-CM2","ssp245","r1i1p1f1",1888,"sst",-0.079289034313724
"ACCESS-CM2","ssp245","r1i1p1f1",1888,"land_tas",-0.236009411764712
"ACCESS-CM2","ssp245","r1i1p1f1",1889,"global_tas",-0.110382133058806
"ACCESS-CM2","ssp245","r1i1p1f1",1889,"sst",-0.059204950980391
"ACCESS-CM2","ssp245","r1i1p1f1",1889,"land_tas",-0.177689411764732
"ACCESS-CM2","ssp245","r1i1p1f1",1890,"global_tas",-0.0557233810803837
"ACCESS-CM2","ssp245","r1i1p1f1",1890,"sst",0.0250441323529424
"ACCESS-CM2","ssp245","r1i1p1f1",1890,"land_tas",-0.161559411764756
"ACCESS-CM2","ssp245","r1i1p1f1",1891,"global_tas",-0.0895196368683173
"ACCESS-CM2","ssp245","r1i1p1f1",1891,"sst",-0.021969700980392
"ACCESS-CM2","ssp245","r1i1p1f1",1891,"land_tas",-0.155619411764746
"ACCESS-CM2","ssp245","r1i1p1f1",1892,"global_tas",-0.247403512736071
"ACCESS-CM2","ssp245","r1i1p1f1",1892,"sst",-0.184090867647057
"ACCESS-CM2","ssp245","r1i1p1f1",1892,"land_tas",-0.330209411764713
"ACCESS-CM2","ssp245","r1i1p1f1",1893,"global_tas",-0.0770946403862922
"ACCESS-CM2","ssp245","r1i1p1f1",1893,"sst",-0.076737450980392
"ACCESS-CM2","ssp245","r1i1p1f1",1893,"land_tas",-0.0934894117647218
"ACCESS-CM2","ssp245","r1i1p1f1",1894,"global_tas",-0.00358917332908959
"ACCESS-CM2","ssp245","r1i1p1f1",1894,"sst",-0.039669534313724
"ACCESS-CM2","ssp245","r1i1p1f1",1894,"land_tas",0.0718405882352613
"ACCESS-CM2","ssp245","r1i1p1f1",1895,"global_tas",0.0166767565822852
"ACCESS-CM2","ssp245","r1i1p1f1",1895,"sst",-0.038650534313724
"ACCESS-CM2","ssp245","r1i1p1f1",1895,"land_tas",-0.0438594117647426
"ACCESS-CM2","ssp245","r1i1p1f1",1896,"global_tas",0.0635924736061497
"ACCESS-CM2","ssp245","r1i1p1f1",1896,"sst",0.0548079656862727
"ACCESS-CM2","ssp245","r1i1p1f1",1896,"land_tas",0.0129605882352735
"ACCESS-CM2","ssp245","r1i1p1f1",1897,"global_tas",0.11967561647856
"ACCESS-CM2","ssp245","r1i1p1f1",1897,"sst",0.114271465686276
"ACCESS-CM2","ssp245","r1i1p1f1",1897,"land_tas",0.0556205882352856
"ACCESS-CM2","ssp245","r1i1p1f1",1898,"global_tas",0.175997307245325
"ACCESS-CM2","ssp245","r1i1p1f1",1898,"sst",0.101883382352941
"ACCESS-CM2","ssp245","r1i1p1f1",1898,"land_tas",0.271560588235275
"ACCESS-CM2","ssp245","r1i1p1f1",1899,"global_tas",0.111890582192643
"ACCESS-CM2","ssp245","r1i1p1f1",1899,"sst",0.0701770490196091
"ACCESS-CM2","ssp245","r1i1p1f1",1899,"land_tas",0.151480588235245
"ACCESS-CM2","ssp245","r1i1p1f1",1900,"global_tas",0.115043557676813
"ACCESS-CM2","ssp245","r1i1p1f1",1900,"sst",0.0740629656862738
"ACCESS-CM2","ssp245","r1i1p1f1",1900,"land_tas",0.0320005882352916
"ACCESS-CM2","ssp245","r1i1p1f1",1901,"global_tas",0.0613093981896782
"ACCESS-CM2","ssp245","r1i1p1f1",1901,"sst",0.0299562156862729
"ACCESS-CM2","ssp245","r1i1p1f1",1901,"land_tas",0.0868705882352856
"ACCESS-CM2","ssp245","r1i1p1f1",1902,"global_tas",0.0894552659589181
"ACCESS-CM2","ssp245","r1i1p1f1",1902,"sst",0.0773322990196094
"ACCESS-CM2","ssp245","r1i1p1f1",1902,"land_tas",0.00154058823528658
"ACCESS-CM2","ssp245","r1i1p1f1",1903,"global_tas",-0.107830234475614
"ACCESS-CM2","ssp245","r1i1p1f1",1903,"sst",-0.017333867647061
"ACCESS-CM2","ssp245","r1i1p1f1",1903,"land_tas",-0.268859411764709
"ACCESS-CM2","ssp245","r1i1p1f1",1904,"global_tas",-0.101560073387873
"ACCESS-CM2","ssp245","r1i1p1f1",1904,"sst",-0.015672450980393
"ACCESS-CM2","ssp245","r1i1p1f1",1904,"land_tas",-0.159859411764728
"ACCESS-CM2","ssp245","r1i1p1f1",1905,"global_tas",-0.0683439465018978
"ACCESS-CM2","ssp245","r1i1p1f1",1905,"sst",0.00659321568627307
